t,x,p
6.901380276055211,-0.6149225872903246,-3.0901982775991423
7.001400280056012,-0.9468308347921226,-3.54538287696531
7.101420284056811,-1.320069619558422,-3.8840592025607386
7.201440288057611,-1.7172245924438099,-3.9981351142330883
7.301460292058412,-2.1081792154627053,-3.7478898240232006
7.401480296059212,-2.4500171406343005,-2.985687915275664
7.5015003000600124,-2.688097138755455,-1.7032952218253925
7.601520304060812,-2.778267620009873,-0.06788890076518234
7.701540308061612,-2.7020991306731106,1.5715847511512568
7.801560312062413,-2.476319548576864,2.8486224247176413
7.901580316063213,-2.149936790714804,3.575851912764196
8.001600320064012,-1.7788830215493345,3.7633963820378242
8.101620324064813,-1.4107741390283828,3.538897384692854
8.201640328065613,-1.0794051415632775,3.052934220693775
8.301660332066414,-0.8051807456535329,2.4113991327022095
8.401680336067214,-0.5997770083082716,1.6851592657466536
8.501700340068014,-0.4695717650366062,0.9099502411228197
8.601720344068815,-0.4185522551557762,0.10704401821412413
8.701740348069613,-0.44866234807321476,-0.7065884471174675
8.801760352070414,-0.5596093299822237,-1.5161486156840278
8.901780356071214,-0.7507486226230129,-2.304721893669422
9.001800360072014,-1.0193071075633453,-3.0386361244751066
9.101820364072815,-1.3552655297713934,-3.646362874529583
9.201840368073615,-1.741040702501476,-4.017996791723279
9.301860372074415,-2.1456027913592868,-3.9872736827330724
9.401880376075216,-2.519088659417667,-3.376343818221399
9.501900380076016,-2.7993139133411886,-2.1045517171763586
9.601920384076816,-2.9258778905691663,-0.370975370026009
9.701940388077615,-2.870268094226839,1.4387573496649653
9.801960392078415,-2.6473948720350786,2.935098573954624
9.901980396079216,-2.3041291388396985,3.812111506839242
10.002000400080016,-1.9056541179812994,4.057494607502054
10.102020404080816,-1.5082707723632434,3.8231508019672993
10.202040408081617,-1.1507486893394543,3.2896763579128003
10.302060412082417,-0.8554892633829717,2.593942892165485
10.402080416083217,-0.6344570400471728,1.8176593811923574
10.502100420084018,-0.49291257764718577,1.0079283355521338
10.602120424084816,-0.4329338258664005,0.1873866414133034
10.702140428085617,-0.4551335585920102,-0.6282370175447767
10.802160432086417,-0.5581417955469943,-1.4221688262756023
10.902180436087217,-0.7385363694145982,-2.176364642239274
11.002200440088018,-0.9905778764652966,-2.8624642122221706
11.102220444088818,-1.306347610177435,-3.4168458222206968
11.202240448089618,-1.6675055790939055,-3.7415877409299236
11.302260452090419,-2.043633005774039,-3.7057851238616673
11.40228045609122,-2.3922015901883027,-3.1579526954600903
11.502300460092018,-2.6568521672123575,-2.04896177953802
11.602320464092818,-2.786463861320236,-0.4943431002298082
11.702340468093618,-2.7506032435131638,1.2102079711378542
11.802360472094419,-2.553644744094255,2.6562782783210737
11.90238047609522,-2.235651516135579,3.597248328167262
12.00240048009602,-1.851899969185029,3.9951152917865427
12.10242048409682,-1.4508400971012447,3.9613439078606856
12.20244048809762,-1.0680723323368566,3.6594402611935193
12.30246049209842,-0.7235534586622606,3.2124429020313867
12.40248049609922,-0.4274768535889104,2.703025715578363
12.50250050010002,-0.18350111243488287,2.173135751171949
12.60252050410082,0.007286730868547364,1.6407034179567703
12.70254050810162,0.14502886552774008,1.1166471304889427
12.80256051210242,0.23098242311725173,0.6060492956445546
12.902580516103221,0.2668430095268375,0.11322390322835607
13.002600520104021,0.25463216130593486,-0.3552288626444138
13.102620524104822,0.19699865418005852,-0.7934563104229764
13.202640528105622,0.09714970984349147,-1.1962403066364533
13.30266053210642,-0.04114900404071192,-1.5589972758938586
13.402680536107221,-0.21357337384073655,-1.8777782008841282
13.502700540108021,-0.4154215679845106,-2.148381415310838
13.602720544108822,-0.6416859331990057,-2.3576563695662767
13.702740548109622,-0.8849415906650413,-2.4831391704022128
13.802760552110422,-1.134975643761154,-2.49626987067179
13.902780556111223,-1.3787988469395502,-2.362428985418542
14.002800560112023,-1.600631068874334,-2.041479219028601
14.102820564112823,-1.780590970371895,-1.515163954952456
14.202840568113622,-1.8980903026427283,-0.8132533544774772
14.302860572114422,-1.938632538946743,0.00964863372330571
14.402880576115223,-1.8945056925609973,0.8699847345236985
14.502900580116023,-1.7674647690102268,1.6602837516191333
14.602920584116823,-1.5673251549154905,2.313654408095764
14.702940588117624,-1.309466606493567,2.8064747414361086
14.802960592118424,-1.010357095007477,3.156320236530102
14.902980596119225,-0.6813068387632251,3.409549966950517
15.003000600120025,-0.3299356027258462,3.608852722053487
15.103020604120823,0.039883595043939624,3.7868700391478765
15.203040608121624,0.42681909385753347,3.9523058992844855
15.303060612122424,0.8300447003143033,4.080148329784273
15.403080616123225,1.2417035583585694,4.10984907991896
15.503100620124025,1.645763252835774,3.944016105393256
15.603120624124825,2.0179662643749157,3.4493229833167764
15.703140628125626,2.321019570588553,2.530092316503188
15.803160632126426,2.5111388028407386,1.2274611469843983
15.903180636127226,2.5587639389570747,-0.29001856172582763
16.003200640128025,2.4566466302693435,-1.7253514026342027
16.103220644128825,2.2250905561965664,-2.819023521656098
16.203240648129626,1.9074026190980287,-3.453272397297454
16.303260652130426,1.5486980223638767,-3.6559982227791172
16.403280656131226,1.1868543366323325,-3.531688899140719
16.503300660132027,0.848881301737384,-3.1992326784692504
16.603320664132827,0.5510816397490128,-2.7383132669914643
16.703340668133627,0.30361482346745833,-2.200739622767223
16.803360672134428,0.11251438121509011,-1.612147211992044
16.903380676135228,-0.017649923383682375,-0.9837193968797835
17.00340068013603,-0.08327494884411785,-0.32437888397207537
17.10342068413683,-0.08167180079696468,0.35805236658608086
17.20344068813763,-0.011200562318844406,1.0558200901041004
17.30346069213843,0.12944250790923423,1.762386175518435
17.403480696139226,0.341526451003523,2.471291009451683
17.503500700140027,0.6237367077169729,3.160476004741066
17.603520704140827,0.9720029485243172,3.79123717896867
17.703540708141627,1.3778089188170148,4.291767311140932
17.803560712142428,1.82116446142799,4.50836219800644
17.903580716143228,2.263913918618832,4.248662252413396
18.00360072014403,2.649207292155983,3.3146358583334363
18.10362072414483,2.905618631907077,1.7234876956745495
18.20364072814563,2.97906751123516,-0.28022362800316886
18.30366073214643,2.8509206492455714,-2.235723948187107
18.40368073614723,2.550572781759096,-3.6439740218677996
18.50370074014803,2.1460621333742513,-4.318237596822847
18.60372074414883,1.707963092839741,-4.3503402535760465
18.70374074814963,1.2901922300916353,-3.9477663105235132
18.80376075215043,0.9262616982647854,-3.2985153451099913
18.90378075615123,0.6345331424012204,-2.5212068575491378
19.003800760152032,0.42388149322601515,-1.6830194206012257
19.103820764152832,0.2987564867117221,-0.8131766338581354
19.203840768153633,0.2615566587040888,0.07001490831888812
19.30386077215443,0.3129010438426756,0.9523411672744784
19.40388077615523,0.45129439346604067,1.820268180644188
19.50390078015603,0.6755053586231248,2.6589232180204965
19.60392078415683,0.98192744057666,3.434098401571023
19.70394078815763,1.3587265850478907,4.063716501018252
19.80396079215843,1.785593198989534,4.417439335697706
19.90398079615923,2.226634842672895,4.300762454205051
20.004000800160032,2.6229907257490686,3.5055279294424713
20.104020804160832,2.9031523953291636,1.9685277860784673
20.204040808161633,3.0013546725533713,-0.0487558877051506
20.304060812162433,2.8929335987867084,-2.0623337683672744
20.404080816163233,2.6053164302333593,-3.588237240661635
20.504100820164034,2.199598636390792,-4.386819433905645
20.604120824164834,1.749265638386895,-4.5235811707202265
20.704140828165635,1.3096877629264432,-4.207244348150911
20.804160832166435,0.9158324438549322,-3.6405991840555907
20.904180836167235,0.5852964310271356,-2.954149495637477
21.004200840168036,0.3263985430310872,-2.2194963332469113
21.104220844168832,0.1418060545256736,-1.4701457387991939
21.204240848169633,0.03219475113183223,-0.7205954378414932
21.304260852170433,-0.002790815517741352,0.019559396346999325
21.404280856171233,0.03552167387417471,0.7414552857366101
21.504300860172034,0.14484114024286776,1.436889997241809
21.604320864172834,0.3214253764717758,2.0967349048971
21.704340868173635,0.5612477082034713,2.7068038858560746
21.804360872174435,0.8608675297025632,3.242560510726972
21.904380876175235,1.2090089754414783,3.64815618827365
22.004400880176036,1.5859120014176675,3.8348180667744276
22.104420884176836,1.963332385153607,3.680849034022083
22.204440888177636,2.3037458646206295,3.040962011721955
22.304460892178437,2.553941120872162,1.8802505019377367
22.404480896179237,2.66639721178049,0.3301967118334517
22.504500900180037,2.616313799190425,-1.3257656742880555
22.604520904180838,2.410182000132568,-2.732296471713932
22.704540908181638,2.084674640984473,-3.680576418778682
22.80456091218244,1.6896193232446106,-4.149198236029572
22.904580916183235,1.2670338752758934,-4.246510241461323
23.004600920184036,0.8471483543059002,-4.12389910289487
23.104620924184836,0.4454967982969438,-3.8946829708805732
23.204640928185636,0.06921041355812327,-3.6280766661426287
23.304660932186437,-0.2800583432583155,-3.352431867365674
23.404680936187237,-0.6011008099519348,-3.0594751412088366
23.504700940188037,-0.8909683973346867,-2.7287289178416296
23.604720944188838,-1.1447605153122076,-2.3383537811523265
23.704740948189638,-1.3556302699406648,-1.8651462691343648
23.80476095219044,-1.5149611374435303,-1.2972620470233958
23.90478095619124,-1.6136859377450343,-0.664932918724366
24.00480096019204,-1.6470878191473763,-0.01055625431072671
24.10482096419284,-1.6158199381362088,0.6191962433992417
24.20484096819364,-1.5255122496386697,1.1706851599730104
24.30486097219444,-1.3860865485132372,1.60202716453542
24.40488097619524,-1.209849967650712,1.898176010304759
24.50490098019604,-1.0102393819115112,2.0622385647759502
24.60492098419684,-0.8005877710588902,2.1130327854332003
24.704940988197638,-0.5905780036156685,2.0723803635546445
24.80496099219844,-0.38838320916533176,1.9591904469151054
24.90498099619924,-0.20056129939500925,1.7881214067740916
25.00500100020004,-0.032241030513550095,1.568561238721396
25.10502100420084,0.11186316080365644,1.3041979841627862
25.20504100820164,0.22733043540359382,0.9979620295254802
25.30506101220244,0.31012314190068335,0.6528990460282549
25.40508101620324,0.35658681667678516,0.27216998968144557
25.50510102020404,0.36348042622672355,-0.14042611144475126
25.60512102420484,0.32793219450185407,-0.5784334601734361
25.70514102820564,0.24748559920948388,-1.0355693011555436
25.805161032206442,0.12037599033044866,-1.5062237375489567
25.905181036207242,-0.05445863290443431,-1.985413281078283
26.005201040208043,-0.27737547738261403,-2.4687705823771444
26.105221044208843,-0.5474600915370255,-2.944219554855123
26.205241048209643,-0.8647875705081767,-3.3870870495372225
26.305261052210444,-1.2234322728512819,-3.7419311599466427
26.405281056211244,-1.6082658340795997,-3.9119642963590087
26.505301060212044,-1.9949619869650352,-3.7598261458052304
26.60532106421284,-2.345315267384368,-3.149293286642953
26.70534106821364,-2.608064352651822,-2.0385058262514475
26.805361072214442,-2.7387910620947564,-0.5252850839174111
26.905381076215242,-2.709941345243673,1.1010199032396961
27.005401080216043,-2.5279179009506314,2.462057702930068
27.105421084216843,-2.233174810870765,3.3303632102560066
27.205441088217643,-1.8794123709094945,3.661769593339974
27.305461092218444,-1.515378091475759,3.551267946082802
27.405481096219244,-1.178487070109665,3.146318079760576
27.505501100220044,-0.891990959911616,2.559257387980312
27.605521104220845,-0.6698625841824222,1.8702238463724035
27.705541108221645,-0.5197269074302309,1.122486679389524
27.805561112222446,-0.4463398897100247,0.3403530701249906
27.905581116223246,-0.4522738173321493,-0.45774729737344755
28.005601120224046,-0.5377930475253322,-1.2570632732160294
28.105621124224847,-0.7028237736506355,-2.0428192285597597
28.205641128225647,-0.9454417833371473,-2.7866291352883934
28.305661132226447,-1.2576303136807436,-3.4285259105032426
28.405681136227244,-1.6250053678826457,-3.8762459444321897
28.505701140228044,-2.0216096271141177,-3.9809046288598267
28.605721144228845,-2.4038623380659647,-3.5652497364490503
28.705741148229645,-2.713917115457735,-2.510464700577368
28.805761152230446,-2.8894832279570952,-0.9281129949644784
28.905781156231246,-2.8919682039314933,0.8611829026193685
29.005801160232046,-2.7219342909189725,2.475045152165916
29.105821164232847,-2.4155838860266683,3.5410306002568976
29.205841168233647,-2.0347062285991737,3.967683249659307
29.305861172234447,-1.6392121881101898,3.8667009473607012
29.405881176235248,-1.2728647933089412,3.4142504282167683
29.505901180236048,-0.9627067143189507,2.7626721610690397
29.60592118423685,-0.7236057301967691,2.0070760499579734
29.70594118823765,-0.5625711253475418,1.2052225014846045
29.80596119223845,-0.4826095081295014,0.3848547868408789
29.90598119623925,-0.4852440468439807,-0.43637715609182015
30.00600120024005,-0.5696785119912974,-1.2400364605892156
30.10602120424085,-0.7327719030295564,-2.0066471111805337
30.206041208241647,-0.9688279425555116,-2.7125046343532633
30.306061212242447,-1.2705801947102053,-3.298880654037749
30.406081216243248,-1.6220772070602267,-3.670304030291449
30.506101220244048,-1.9947070991894842,-3.7033723111635424
30.60612122424485,-2.3474087798498076,-3.2494467703121566
30.70614122824565,-2.626373200442908,-2.231289368397857
30.80616123224645,-2.777901025000663,-0.7503518294817377
30.90618123624725,-2.768746345819108,0.9397056373257924
31.00620124024805,-2.5973221432908598,2.4336895516531176
31.10622124424885,-2.2976282069902627,3.4504437865516717
31.20624124824965,-1.9249252330410893,3.9183276005648797
31.30626125225045,-1.5290098687974298,3.931507772739091
31.40628125625125,-1.148007340463053,3.650084508442528
31.50630126025205,-0.80419736492938,3.2044887527488566
31.606321264252852,-0.509425192494796,2.6831351188324946
31.706341268253652,-0.26833655405523443,2.135416203593533
31.806361272254453,-0.08234696660631513,1.582151880557132
31.906381276255253,0.04849848062629514,1.0358576257215628
32.00640128025605,0.12526376900663594,0.5041982774374754
32.106421284256854,0.15002022234282425,-0.007895651412370641
32.20644128825765,0.12487841543748715,-0.49478399638453596
32.306461292258454,0.052246877690474106,-0.9525242605981428
32.40648129625925,-0.06469196266763264,-1.3756791751405264
32.506501300260055,-0.22197799908095062,-1.7572312935659875
32.60652130426085,-0.414873446668232,-2.0885829918955583
32.706541308261656,-0.6378628438609178,-2.3595564506155204
32.80656131226245,-0.884419034322216,-2.552444023111693
32.90658131626326,-1.144798946679827,-2.6293990885996847
33.00660132026405,-1.405117222771419,-2.5479733675037344
33.10662132426485,-1.6475373627355197,-2.2645492188528
33.206641328265654,-1.8505147636943002,-1.7401347834039131
33.30666133226645,-1.9900327773250548,-1.0130560369713644
33.406681336267255,-2.048486370763003,-0.1520799200830436
33.50670134026805,-2.017101552803538,0.7720658886437111
33.606721344268855,-1.895532087761595,1.6426913472807698
33.70674134826965,-1.6944185441577513,2.3575334461031288
33.806761352270456,-1.4302793467702446,2.8825538267576265
33.90678135627125,-1.1229683969911288,3.2304435624335843
34.00680136027206,-0.787959559544984,3.4527608322336474
34.106821364272854,-0.434418857794342,3.605935096069659
34.20684136827366,-0.0675196447390023,3.729325266470633
34.306861372274454,0.3109791209977956,3.842607864537279
34.40688137627526,0.7003068530879477,3.930851897806085
34.506901380276055,1.095842260424939,3.9453524338520003
34.60692138427686,1.4853158299713605,3.809960708118028
34.706941388277656,1.84873200599485,3.4211533182656093
34.80696139227845,2.15718224609735,2.674341325676382
34.90698139627926,2.372057386759585,1.5742799085145254
35.00700140028005,2.4633486703384655,0.2313167248235104
35.10702140428086,2.4176839095500346,-1.1345437772599887
35.207041408281654,2.244752843499742,-2.2704958578062002
35.30706141228246,1.9756428030957236,-3.0270918084713587
35.407081416283255,1.6522183397868708,-3.379515548611127
35.50710142028406,1.3109064700329474,-3.3946412554587955
35.607121424284855,0.9807492089127088,-3.175191310622853
35.70714142828566,0.6805998029027167,-2.806033606082206
35.807161432286456,0.42248437546852646,-2.3430360993869326
35.90718143628726,0.2138828096017335,-1.8198423297015087
36.00720144028806,0.05984668275511673,-1.2521415649913492
36.10722144428886,-0.035509703102024226,-0.648396610160076
36.20724144828966,-0.0689183183732745,-0.016344443730825553
36.30726145229046,-0.0379436865418859,0.6367714274226923
36.40728145629126,0.058856909869496876,1.3032659090207908
36.50730146029206,0.22248892298815715,1.9761763060837205
36.60732146429286,0.45427530390723814,2.648818819280339
36.707341468293656,0.7522170646508981,3.293283084357072
36.80736147229446,1.1106482002218356,3.858499173524549
36.90738147629526,1.5186048556346008,4.258681161659498
37.00740148029606,1.9515722260922848,4.328284159271678
37.10742148429686,2.367207580995852,3.8820324907431747
37.20744148829766,2.7064684421876777,2.7645863411555984
37.30746149229846,2.9034303409920064,1.1087543055067113
37.40748149629926,2.9182892448653126,-0.8042031829633141
37.50750150030006,2.7470661087322323,-2.5557654086867845
37.60752150430086,2.426991220701306,-3.7219149491016714
37.70754150830166,2.0251590781120274,-4.199247047807402
37.80756151230246,1.60559769265591,-4.111139157653648
37.90758151630326,1.2150422198063338,-3.6517260032943715
38.007601520304064,0.8819138761012448,-2.983068597471279
38.10762152430486,0.6218970972160554,-2.2042689554047916
38.207641528305665,0.4426151799700829,-1.3718732332189456
38.30766153230646,0.34805623965747556,-0.5112361383415613
38.407681536307265,0.34054546377299566,0.3612626303994766
38.50770154030806,0.4204866458748563,1.229887399907322
38.60772154430886,0.5862985481363047,2.0793044260557965
38.70774154830966,0.8337886949034744,2.884942224154336
38.80776155231046,1.159564691324552,3.599130701124035
38.907781556311264,1.549375640775024,4.1244283814166725
39.00780156031206,1.9747399754376058,4.306736275528413
39.107821564312864,2.3927639162926724,3.9403654063039393
39.20784156831366,2.7397186845069994,2.876736736834293
39.307861572314465,2.9462041111647803,1.1720371701887249
39.40788157631526,2.9628532678021196,-0.8594126610516808
39.507901580316066,2.7824231716438255,-2.670251247674157
39.60792158431686,2.448582017725898,-3.8745250680805654
39.70794158831767,2.0307208688938636,-4.372459092408594
39.80796159231846,1.5930574716667716,-4.296817399860233
39.90798159631927,1.1828282166076711,-3.8609202099021256
40.008001600320064,0.8271590630732802,-3.2290882311298166
40.10802160432087,0.5397613065823104,-2.5089561017435553
40.208041608321665,0.3264212687970471,-1.751492876151157
40.30806161232246,0.18960754297060767,-0.9842624090501615
40.408081616323265,0.12940516506128763,-0.22203856584108544
40.50810162032406,0.14442955610705313,0.5259884605924142
40.608121624324866,0.23368855896576832,1.253988838059892
40.70814162832566,0.3946141525711108,1.9505551643444683
40.80816163232647,0.6226773813418687,2.5960311759894528
40.908181636327264,0.911384373931506,3.1624918438866154
41.00820164032807,1.251023814836206,3.59907762187078
41.108221644328864,1.6237588295476788,3.803486291325058
41.20824164832967,1.9999304278507686,3.6495050995488856
41.308261652330465,2.337825396126821,2.997699876021248
41.40828165633127,2.584126341715094,1.8470837465950678
41.508301660332066,2.6946041871978115,0.33794433150929803
41.60832166433287,2.645437497590935,-1.3131032081851486
41.70834166833367,2.4409245103758983,-2.7244261606516997
41.80836167233447,2.1159936051304276,-3.668338051660559
41.90838167633527,1.7229403824716258,-4.115521533282488
42.00840168033607,1.3053992529574001,-4.181558541871245
42.10842168433687,0.8941018450354118,-4.013926595043839
42.208441688337665,0.505969109308068,-3.734928584936773
42.30846169233847,0.14825181498767015,-3.4133078436726856
42.408481696339265,-0.17652678751507822,-3.0814029094172626
42.50850170034007,-0.4680879854933138,-2.7433427511803394
42.608521704340866,-0.7247537329364259,-2.3850081737630697
42.70854170834167,-0.9438731757152767,-1.993445114933729
42.80856171234247,-1.121912569953946,-1.5604512201179155
42.90858171634327,-1.2545169197127883,-1.082361499858535
43.00860172034407,-1.337664724288484,-0.5699034467132297
43.10862172434487,-1.3692860041485324,-0.05680496220831688
43.20864172834567,-1.350399574567054,0.42607824741010414
43.30866173234647,-1.2852545525416874,0.8537672563057499
43.40868173634727,-1.1812321045647627,1.2068373389798472
43.50870174034807,-1.046723417572135,1.4698514235548559
43.60872174434887,-0.8905587682291799,1.6411385004951944
43.708741748349674,-0.7213833139801717,1.7264450969825964
43.80876175235047,-0.5473151607667777,1.7368300160195664
43.90878175635127,-0.37561428168419186,1.68637170907298
44.00880176035207,-0.21168959938306364,1.5823661051481948
44.10882176435287,-0.060589275218000505,1.4308046331118736
44.20884176835367,0.07307690896375318,1.2357808825441539
44.30886177235447,0.1851636839275974,0.9993075443547439
44.40888177635527,0.2716560461870512,0.722924842514211
44.50890178035607,0.3286079324788451,0.4097686922664534
44.60892178435687,0.3525151250919292,0.06363991899791555
44.70894178835767,0.3403289072332202,-0.31109897392919295
44.808961792358474,0.2894616871365769,-0.7095020539615631
44.90898179635927,0.19808496894683944,-1.1256101842192934
45.009001800360075,0.06414353164355324,-1.5572291717956106
45.10902180436087,-0.11389336996017163,-2.000205515213807
45.209041808361675,-0.3364981248886789,-2.4457896814500444
45.30906181236247,-0.6030847660036661,-2.880636105933109
45.409081816363276,-0.91142761761309,-3.2813380148203497
45.50910182036407,-1.2560635204337016,-3.585927273772466
45.60912182436488,-1.622939273915799,-3.702732287623961
45.709141828365674,-1.98708353516212,-3.5179460285783044
45.80916183236647,-2.312875901181576,-2.9064654182417713
45.909181836367274,-2.554020465966647,-1.846824864741544
46.00920184036807,-2.670474157181224,-0.45368301621756313
46.109221844368875,-2.640955989567022,1.03680301340401
46.20924184836967,-2.471662598818011,2.291190580771658
46.309261852370476,-2.1971754861354027,3.1005218694079875
46.40928185637127,-1.8672924721397073,3.4209712548833617
46.50930186037208,-1.5265418394972612,3.3313167435896314
46.60932186437287,-1.2100390636825655,2.9599370694105547
46.70934186837368,-0.940312950704927,2.4095611865393405
46.809361872374474,-0.7314798585362351,1.7539162842233251
46.90938187637528,-0.5913068803359367,1.0382179566093113
47.009401880376075,-0.5247800473823384,0.28559303481901543
47.10942188437688,-0.5348071458142842,-0.4850721303901089
47.209441888377675,-0.6221436129774051,-1.2565464499116332
47.30946189237848,-0.7852047418328025,-2.0096313955471583
47.409481896379276,-1.0221883551372106,-2.7150681666734964
47.50950190038008,-1.3255315714689486,-3.3133324385958636
47.60952190438088,-1.6787472283079303,-3.7055235621942133
47.709541908381674,-2.0557035511797253,-3.756129009120101
47.80956191238248,-2.413143947191797,-3.3021487561558365
47.909581916383274,-2.696314164808671,-2.262316634664086
48.00960192038408,-2.8493357939769903,-0.7250873263710718
48.109621924384875,-2.836369847685687,0.9699649890402307
48.20964192838568,-2.6622118828050683,2.4401772504215433
48.309661932386476,-2.365888116605224,3.3906422642134095
48.40968193638728,-2.003649807691847,3.7504302939256062
48.50970194038808,-1.6313931780368136,3.6255756871267155
48.60972194438888,-1.2893224604310096,3.171626960253041
48.70974194838968,-1.003073031794747,2.529097683562122
48.80976195239048,-0.7867212219255895,1.7839633561209096
48.90978195639128,-0.647760909209858,0.9912048815769805
49.00980196039208,-0.5888515688242019,0.18161139188306474
49.10982196439288,-0.6111647366270694,-0.6266733545707892
49.20984196839368,-0.7136491378893248,-1.413347321468306
49.30986197239448,-0.8926394036284325,-2.153196323586733
49.409881976395276,-1.1414260071286821,-2.812970268302656
49.50990198039608,-1.4496337515262332,-3.3176249953368075
49.60992198439688,-1.7968017076120915,-3.560749878381621
49.70994198839768,-2.1498523644268763,-3.4169851610514437
49.80996199239848,-2.4639622814256947,-2.7566015895679645
49.90998199639928,-2.6850446011226143,-1.591818771240848
50.01000200040008,-2.769930234840979,-0.07916755402101217
50.11002200440088,-2.6982430382988016,1.495923029400603
50.21004200840168,-2.481761242535735,2.7612916431390757
50.31006201240248,-2.1622595943800187,3.5240118492786063
50.41008201640328,-1.7931318154937803,3.7832800802509796
50.510102020404084,-1.4183313445003238,3.6557983564889502
50.61012202440488,-1.0694671133420006,3.290846269472074
50.710142028405684,-0.764278834972759,2.795696991938091
50.81016203240648,-0.5121011274613089,2.2421286662318627
50.910182036407285,-0.3164088516786002,1.6692556086063302
51.01020204040808,-0.17813435445071996,1.0947829765682677
51.110222044408886,-0.0969516912141482,0.5306361645525013
51.21024204840968,-0.07145110016309353,-0.014883789101854283
51.31026205241048,-0.09894755203596252,-0.5352044436706993
51.41028205641128,-0.176653794149509,-1.0241858178454453
51.51030206041208,-0.30255095520654784,-1.4805160421747374
51.610322064412884,-0.4727721028675633,-1.8952193521459162
51.71034206841368,-0.6814588077082375,-2.250831294321114
51.810362072414485,-0.920761143219546,-2.52139872633749
51.91038207641528,-1.1808376858076408,-2.672479816907032
52.010402080416085,-1.4493271011969653,-2.6606221301059425
52.11042208441688,-1.7060399466091871,-2.42886302542224
52.210442088417686,-1.9262415225885223,-1.9389549756884883
52.31046209241848,-2.084927282354889,-1.1938283454212877
52.41048209641929,-2.1583004648507442,-0.24297202554110398
52.510502100420084,-2.133381869305639,0.757832708952414
52.61052210442089,-2.011220507949283,1.6567184910389392
