t,r
4.1000000000000005,0.10645737398681299
4.15,0.11606692308330033
4.2,0.127282610949305
4.25,0.1397879397808625
4.3,0.15326999419333742
4.3500000000000005,0.16743370248885692
4.4,0.18200827922706148
4.45,0.1967506244777028
4.5,0.2114480195211511
4.55,0.22592059038290657
4.6000000000000005,0.24002311421808822
4.65,0.25364552975695326
4.7,0.26671169195903255
4.75,0.2791762626183129
4.800000000000001,0.29101999568147296
4.8500000000000005,0.30224392959528656
4.9,0.3128631199084756
4.95,0.32290052419791276
5.0,0.3323815318259159
5.050000000000001,0.3413294651507002
5.1000000000000005,0.3497622153572361
5.15,0.35769005104378754
5.2,0.3651145676603382
5.25,0.372028725060621
5.300000000000001,0.3784179226281479
5.3500000000000005,0.38426204925220164
5.4,0.38953839080138414
5.45,0.39422517751887176
5.5,0.3983054367688245
5.550000000000001,0.4017707402866401
5.6000000000000005,0.4046244178472157
5.65,0.4068839226248394
5.7,0.40858218018904396
5.75,0.409767935943903
5.800000000000001,0.4105052623304519
5.8500000000000005,0.41087246021705864
5.9,0.41096058143374253
5.95,0.41087171184223414
6.0,0.41071703876501403
6.050000000000001,0.4106145839498875
6.1000000000000005,0.41068635339538606
6.15,0.4110545687419044
6.2,0.4118366392465585
6.25,0.41313864786812143
6.300000000000001,0.4150473999465943
6.3500000000000005,0.4176215279586877
6.4,0.420882715913043
6.45,0.42480861955653065
6.5,0.4293293227837962
6.550000000000001,0.43432887788245617
6.6000000000000005,0.4396526891001942
6.65,0.44512011708856486
6.7,0.4505404142989264
6.75,0.455729237958731
6.800000000000001,0.4605229784058573
6.8500000000000005,0.46478890962287184
6.9,0.46843036576161395
6.95,0.47138729932369444
7.0,0.47363333635879795
7.050000000000001,0.47517070834515246
7.1000000000000005,0.47602430934177936
7.15,0.47623578791129295
7.2,0.4758582059020363
7.25,0.47495148305127866
7.300000000000001,0.47357863326188676
7.3500000000000005,0.47180267826742045
7.4,0.46968407076976515
7.45,0.4672784467490314
7.5,0.4646345538268907
7.550000000000001,0.46179221525008096
7.6000000000000005,0.45878026272048766
7.65,0.45561443092546566
7.7,0.45229530120661743
7.75,0.44880646107208283
7.800000000000001,0.4451130886171867
7.8500000000000005,0.44116116056953
7.9,0.43687727577412633
7.95,0.4321689411542633
8.0,0.42692479083936546
8.05,0.4210140418462064
8.1,0.41428441859675835
8.15,0.40655800903495803
8.200000000000001,0.397625022735234
8.25,0.38723620428141314
8.3,0.3750955943258331
8.35,0.3608563842786387
8.4,0.3441236515181759
8.450000000000001,0.32446871404647804
8.5,0.3014605112846961
8.55,0.2747193538978644
8.6,0.2439971422655018
8.65,0.20928638214501452
8.700000000000001,0.17096522115154683
8.75,0.13003323078697315
8.8,0.088782693693954
8.85,0.05417325122731931
8.9,0.04910864146539915
8.950000000000001,0.07836165496715769
9.0,0.11609595037868534
9.05,0.1531671504147256
9.1,0.18705556456397324
9.15,0.2168172421343327
9.200000000000001,0.2421151847546404
9.25,0.26293708351681894
9.3,0.2794670242137948
9.35,0.2920099622576941
9.4,0.30094272859878707
9.450000000000001,0.3066813666932347
9.5,0.309658857723895
9.55,0.3103089816036735
9.600000000000001,0.3090531420495481
9.65,0.30628794198585263
9.700000000000001,0.30237233869449215
9.75,0.2976144183382048
9.8,0.2922591265868725
9.850000000000001,0.28647936436323373
9.9,0.28037322218384186
9.950000000000001,0.2739693475444557
10.0,0.26724055047211875
10.05,0.26012344322089204
10.100000000000001,0.25254010282646655
10.15,0.24441744469577223
10.200000000000001,0.23570102908059032
10.25,0.22636198642922598
10.3,0.216397649802778
10.350000000000001,0.20582775250048266
10.4,0.19468846419437824
10.450000000000001,0.1830262995360443
10.5,0.17089332439742302
10.55,0.1583444625554876
10.600000000000001,0.14543717380247803
10.65,0.1322335030145003
10.700000000000001,0.11880456546576548
10.75,0.10523809098930478
10.8,0.09165097309216606
10.850000000000001,0.07821176092759491
10.9,0.06518477699635415
10.950000000000001,0.05302264195778728
11.0,0.042556994533720464
11.05,0.03527702483305703
11.100000000000001,0.03308738982873457
11.15,0.036464524847849594
11.200000000000001,0.043575360726112206
11.25,0.052273311073882896
11.3,0.061171047963864994
11.350000000000001,0.06944136463291425
11.4,0.07654094726858128
11.450000000000001,0.08207667045891669
11.5,0.08575516324425544
11.55,0.08736835281202386
11.600000000000001,0.08679208083344016
11.65,0.08398698121444374
11.700000000000001,0.07899663376066454
11.75,0.07194120721801409
11.8,0.06300693417084552
11.850000000000001,0.05243344351594832
11.9,0.040503721073994074
11.950000000000001,0.027553870378438587
12.0,0.014142117426788793
12.05,0.005587416348657049
12.100000000000001,0.01711019073712513
12.15,0.031577711318995824
12.200000000000001,0.046183572399530116
12.25,0.060574905195378004
12.3,0.07457693876769096
12.350000000000001,0.08807466971898117
12.4,0.10099253071366525
12.450000000000001,0.11328770874450034
12.5,0.12494595928704887
12.55,0.13597726803934782
12.600000000000001,0.14641047634654247
12.65,0.15628665447403936
12.700000000000001,0.16565146568993508
12.75,0.1745471419322751
12.8,0.18300494500145179
12.850000000000001,0.19103907858653682
12.9,0.1986429046340553
12.950000000000001,0.20578803285598743
13.0,0.21242644629549198
13.05,0.21849539541670282
13.100000000000001,0.22392442742585214
13.15,0.228643691031469
13.200000000000001,0.2325925834510403
13.25,0.23572791570752624
13.3,0.2380309549740453
13.350000000000001,0.2395129677263304
13.4,0.24021911426861017
13.450000000000001,0.24023068306306164
13.5,0.23966562737261204
13.55,0.23867714824604694
13.600000000000001,0.2374496737824201
13.65,0.23619116166445558
13.700000000000001,0.2351204700344061
13.75,0.23444901433030557
13.8,0.23435735032936914
13.850000000000001,0.23496958956152525
13.9,0.23633092024826283
13.950000000000001,0.2383945146982854
14.0,0.24102268251141468
14.05,0.24400339536352783
14.100000000000001,0.2470788970240091
14.15,0.2499800800651487
14.200000000000001,0.2524596440996048
14.25,0.25431831008347955
14.3,0.2554204531097637
14.350000000000001,0.25569771163776395
14.4,0.25514116403713855
14.450000000000001,0.25378460492619465
14.5,0.2516833252592367
14.55,0.24889360384897485
14.600000000000001,0.2454578557606644
14.65,0.2413987978055126
14.700000000000001,0.2367234600484781
14.75,0.2314353687071743
14.8,0.22555151897592424
14.850000000000001,0.21912023249392196
14.9,0.21223662178448127
14.950000000000001,0.20505338231617956
15.0,0.19778548207833818
15.05,0.19070746960898455
15.100000000000001,0.1841415887234938
15.15,0.17843462234430663
15.200000000000001,0.17392240651852522
15.25,0.1708848141699947
15.3,0.1695000174323148
15.350000000000001,0.16981151781939807
15.4,0.17171956784182787
15.450000000000001,0.17499891579570118
15.5,0.17933337584249012
15.55,0.18435292227926556
15.600000000000001,0.189663130739568
15.65,0.1948647968044945
15.700000000000001,0.1995672455771568
15.75,0.2033998781931708
15.8,0.20602459189602912
15.850000000000001,0.20714968502221584
15.9,0.20654519936713744
15.950000000000001,0.2040600575283995
16.0,0.19964138855382976
16.05,0.19335554989857345
16.1,0.18540852474930092
16.150000000000002,0.17616201037048673
16.2,0.16613937384335578
16.25,0.15601285364189413
16.3,0.14655838892727333
16.35,0.13856086556360075
16.400000000000002,0.13266239021165896
16.45,0.12918460689871966
16.5,0.12800861958417742
16.55,0.12859721453301395
16.6,0.13015786865297618
16.650000000000002,0.1318551884091599
16.7,0.13298157638478994
16.75,0.13305542622169317
16.8,0.13186165623915086
16.85,0.12945921342824598
16.900000000000002,0.12617117262722333
16.95,0.12255955864817296
17.0,0.11937225840340898
17.05,0.11743857596394813
17.1,0.11749912860062905
17.150000000000002,0.12000413657769507
17.2,0.12497568992549092
17.25,0.13201873510339715
17.3,0.1404633324703351
17.35,0.14954154874669393
17.400000000000002,0.158521673911729
17.45,0.16678194146298791
17.5,0.1738393906128607
17.55,0.17935295825594447
17.6,0.18311286150822126
17.650000000000002,0.18502244939512666
17.7,0.18507603693253208
17.75,0.18333577975801812
17.8,0.17991075013291125
17.85,0.174940805523039
17.900000000000002,0.16858621422196682
17.95,0.16102176615866
18.0,0.15243266585134255
18.05,0.1430096661122931
18.1,0.13294343142828988
18.150000000000002,0.12242173327288784
18.2,0.1116376520963965
18.25,0.10082070241838503
18.3,0.09030656491956636
18.35,0.08066131846098998
18.400000000000002,0.07285320681721072
18.45,0.06835069754041043
18.5,0.06879374070126698
18.55,0.07507221497666067
18.6,0.0867414433055777
18.650000000000002,0.10254301406048069
18.7,0.12115205871823058
18.75,0.14145378696085004
18.8,0.16252694942951862
18.85,0.18357595882483718
18.900000000000002,0.2038878798141159
18.95,0.2228184390817597
19.0,0.23979679835745016
19.05,0.25433906846738297
19.1,0.26606284907386696
19.150000000000002,0.27469746936992345
19.200000000000003,0.2800870749214089
19.25,0.28218618920156424
19.3,0.2810495117729901
19.35,0.2768191629732081
19.400000000000002,0.2697132325563272
19.450000000000003,0.26001943224753526
19.5,0.24809723428369862
19.55,0.23439148831353987
19.6,0.21946031429338425
19.650000000000002,0.2040189880965112
19.700000000000003,0.18899730460537084
19.75,0.17559296126069582
19.8,0.16526791576288405
19.85,0.1595869247300958
19.900000000000002,0.15982213066401502
19.950000000000003,0.16646835126169
20.0,0.17905131207378822
20.05,0.1963993934453718
20.1,0.21709514349543826
20.150000000000002,0.23978588507254364
20.200000000000003,0.2632977529460478
20.25,0.2866401581713697
20.3,0.30897776099488666
20.35,0.3296046210866736
20.400000000000002,0.34792888756009704
20.450000000000003,0.3634658266462752
20.5,0.37583444537697297
20.55,0.38475386305888926
20.6,0.3900376453270735
20.650000000000002,0.3915861221124589
20.700000000000003,0.3893776854094021
20.75,0.383460094086612
20.8,0.37394233529121895
20.85,0.36098717163345084
20.900000000000002,0.3448041431266054
20.950000000000003,0.3256428725867279
21.0,0.3037867199087421
21.05,0.279546913313149
21.1,0.25325763179330213
21.150000000000002,0.2252729292563526
21.200000000000003,0.19596748909691183
21.25,0.16574606376648396
21.3,0.13507483612451168
21.35,0.10457692322113146
21.400000000000002,0.07535415982000301
21.450000000000003,0.05027372030857657
21.5,0.03832898722770965
21.55,0.04923016965284029
21.6,0.07247610630220054
21.650000000000002,0.09881696859164152
21.700000000000003,0.12536527649260204
21.75,0.15103886453396925
21.8,0.17522586662122128
21.85,0.19744374728065794
21.900000000000002,0.2172353081108915
21.950000000000003,0.23414069415409813
22.0,0.24770596692428953
22.05,0.2575148216153355
22.1,0.26323359690329545
22.150000000000002,0.2646584307640833
22.200000000000003,0.26175327399094334
22.25,0.25467066160928026
22.3,0.24375309758026856
22.35,0.2295187964180294
22.400000000000002,0.2126394257914971
22.450000000000003,0.1939188780474708
22.5,0.1742814563667283
22.55,0.15477532544066475
22.6,0.1365887587578997
22.650000000000002,0.1210514438391364
22.700000000000003,0.10953663734559119
22.75,0.10313729283027584
22.8,0.10215585235751935
22.85,0.10585008050835922
22.900000000000002,0.11279425361084636
22.950000000000003,0.12149472627800185
23.0,0.13075258277575957
23.05,0.13972657611761308
23.1,0.14786749855352826
23.150000000000002,0.1548371317781942
23.200000000000003,0.16044671643269154
23.25,0.16461662293238943
23.3,0.16735083604105164
23.35,0.16871980357640046
23.400000000000002,0.16884682615546676
23.450000000000003,0.16789492687791108
23.5,0.16605292030863322
23.55,0.16352110081780422
23.6,0.16049833818015308
23.650000000000002,0.15717289384255928
23.700000000000003,0.15371857746169046
23.75,0.1502959434716123
23.8,0.1470560196728869
23.85,0.14414263784957787
23.900000000000002,0.14168988423655476
23.950000000000003,0.13981364282482253
24.0,0.1385995236258419
24.05,0.13809200487097803
24.1,0.13828997328871323
24.150000000000002,0.13915105319146753
24.200000000000003,0.14060305267754203
24.25,0.14255778421698526
24.3,0.14492206924051892
24.35,0.14760284803283555
24.400000000000002,0.1505063562388345
24.450000000000003,0.15353365165037444
24.5,0.15657552154764234
24.55,0.1595092559634338
24.6,0.16219860909328307
24.650000000000002,0.16449722135431555
24.700000000000003,0.16625523083683072
24.75,0.16732871244811912
24.8,0.1675917365707954
24.85,0.16695101261889714
24.900000000000002,0.1653631596971738
24.950000000000003,0.16285458285231716
25.0,0.15954364048279152
25.05,0.15566397698579382
25.1,0.1515858846712433
25.150000000000002,0.14782849380656443
25.200000000000003,0.14504907307813503
25.25,0.14399026378776777
25.3,0.14537197477588315
25.35,0.14974403623448
25.400000000000002,0.15735762704052284
25.450000000000003,0.1681217078426828
25.5,0.18165888402370212
25.55,0.19741282472950308
25.6,0.21474792339202278
25.650000000000002,0.23301303613187155
25.700000000000003,0.2515717704235182
25.75,0.2698134598122764
25.8,0.28715758608530884
25.85,0.3030591506851377
25.900000000000002,0.31701769016310644
25.950000000000003,0.32858939623947947
26.0,0.33739991365187794
26.05,0.3431550452547862
26.1,0.3456475056000031
26.150000000000002,0.3447597240689665
26.200000000000003,0.3404646013421306
26.25,0.3328272893603149
26.3,0.3220104989142774
26.35,0.3082846570003977
26.400000000000002,0.29204235806726353
26.450000000000003,0.2738154182567886
26.5,0.2542925865103197
26.55,0.2343347346636449
26.6,0.2149807340007723
26.650000000000002,0.1974272678947909
26.700000000000003,0.18294852881151613
26.75,0.17271240607191188
26.8,0.16749327941518888
26.85,0.16740433596253415
26.900000000000002,0.1718555370073798
26.950000000000003,0.1797984698925102
27.0,0.1900776723995439
27.05,0.20168033081053327
27.1,0.21382898842521178
27.150000000000002,0.22597028064655425
27.200000000000003,0.2377236840188378
27.25,0.24882802841553692
27.3,0.2591008890162063
27.35,0.26841377666293537
27.400000000000002,0.2766805169745179
27.450000000000003,0.2838539446791954
27.5,0.28992533350924354
27.55,0.2949212257642447
27.6,0.29889354959486036
27.650000000000002,0.301901171469532
27.700000000000003,0.3039841549909653
27.75,0.3051357906860105
27.8,0.30528008216996677
27.85,0.30426261414937494
27.900000000000002,0.30185947374834526
27.950000000000003,0.2978027981058707
28.0,0.2918156846607889
28.05,0.28364642794925937
28.1,0.2730936842943946
28.150000000000002,0.26001943423437124
28.200000000000003,0.24435250515554277
28.25,0.22608942713970742
28.3,0.2052999669553544
28.35,0.18214225300488252
28.400000000000002,0.15689038238658318
28.450000000000003,0.1299822367653542
28.5,0.1021247404670462
28.55,0.07461942307998239
28.6,0.050647139331663295
28.650000000000002,0.03939682006043378
28.700000000000003,0.05030273730537663
28.75,0.07336540501782604
28.8,0.0994912827813789
28.85,0.1257400912098241
28.900000000000002,0.15109084702295675
28.950000000000003,0.17512947739311954
29.0,0.19769886781625307
29.05,0.21877537172685538
29.1,0.2384073485137307
29.150000000000002,0.256673821777009
29.200000000000003,0.2736514457034746
29.25,0.2893870486539335
29.3,0.30387636431011417
29.35,0.3170507700853526
29.400000000000002,0.3287737893072211
29.450000000000003,0.33884804194835144
29.5,0.34703150588170034
29.55,0.35306013235205586
29.6,0.35667251112551546
29.650000000000002,0.3576324075454193
29.700000000000003,0.3557462116650884
29.75,0.35087443717837663
29.8,0.3429382086548343
29.85,0.33192255843489316
29.900000000000002,0.317878307459637
29.950000000000003,0.3009232129792636
30.0,0.2812417147793292
30.05,0.25908257694479175
30.1,0.23475297966840072
30.150000000000002,0.20860883863919627
30.200000000000003,0.1810417772563497
30.25,0.15246525568440467
30.3,0.12330476230412601
30.35,0.09400563701660489
30.400000000000002,0.06511024207501252
30.450000000000003,0.03773492504074482
30.5,0.01835059918267565
30.55,0.02955262511326402
30.6,0.05380264120008664
30.650000000000002,0.07899356164061193
30.700000000000003,0.10360968529543135
30.75,0.12726345285898555
30.8,0.1497629883827225
30.85,0.17095151791793203
30.900000000000002,0.19065618068856674
30.950000000000003,0.2086641596267183
31.0,0.22471179679524358
31.05,0.23848520193625455
31.1,0.24963342732869231
31.150000000000002,0.25779438371485497
31.200000000000003,0.2626310382402078
31.25,0.2638724083592324
31.3,0.2613520034773689
31.35,0.2550366891525292
31.400000000000002,0.24504174763874467
31.450000000000003,0.23163181554585044
31.5,0.21521072627540952
31.55,0.19630509601846716
31.6,0.17554776265370534
31.650000000000002,0.15366875045115277
31.700000000000003,0.1315057674743586
31.75,0.11005659334684849
31.8,0.09060943069740392
31.85,0.07496405535087641
31.900000000000002,0.0654843262448913
31.950000000000003,0.06406240498694034
32.0,0.07016459344678089
32.050000000000004,0.0811885296505374
32.1,0.09466037711506786
32.15,0.1090572372789248
32.2,0.12356181708443473
32.25,0.13773969747437798
32.300000000000004,0.15135067705763444
32.35,0.1642559000059455
32.4,0.1763750161643959
32.45,0.18766705223120503
32.5,0.19812126295205676
32.550000000000004,0.2077512090250395
32.6,0.21658916649850427
32.65,0.2246804941817105
32.7,0.23207907989302878
32.75,0.2388456029668174
32.800000000000004,0.24505039360038197
32.85,0.25078170424220525
32.9,0.2561583731785557
32.95,0.2613439597812252
33.0,0.2665567925130388
33.050000000000004,0.27206921907482895
33.1,0.2781898115708603
33.15,0.28522569967352396
33.2,0.2934286478612272
33.25,0.30293580817833393
33.300000000000004,0.31372093661640954
33.35,0.32557059534934135
33.4,0.3380922938418259
33.45,0.3507512476832978
33.5,0.36292458486979157
33.550000000000004,0.37395994599914134
33.6,0.3832282763471304
33.65,0.39016572907121155
33.7,0.3943042445408218
33.75,0.3952924014167414
33.800000000000004,0.39290783902609927
33.85,0.38706156573206435
33.9,0.3777946606669538
33.95,0.3652692362463726
34.0,0.34975597417840276
34.050000000000004,0.33162229188905384
34.1,0.3113246263007662
34.15,0.2894082442429294
34.2,0.2665178790494236
34.25,0.2434220226039493
34.300000000000004,0.22105152674976689
34.35,0.20054524826699496
34.4,0.1832709839914823
34.45,0.17074474781109397
34.5,0.16434292923622787
34.550000000000004,0.1648221068509419
34.6,0.17195842531648187
34.65,0.18466299834265149
34.7,0.20146211635352954
34.75,0.22092506007395668
34.800000000000004,0.2418443087374385
34.85,0.263237249414302
34.9,0.2842854527456244
34.95,0.30427815912133943
35.0,0.3225834342912811
35.050000000000004,0.3386477389492912
35.1,0.35201400600719907
35.15,0.36234425596644937
35.2,0.3694343104225971
35.25,0.3732138896020961
35.300000000000004,0.3737317711623113
35.35,0.37113111890750133
35.4,0.36562171319153974
35.45,0.3574545360305076
35.5,0.3469016653972732
35.550000000000004,0.33424211921167835
35.6,0.31975312454189747
35.65,0.3037061410019923
35.7,0.2863671783462921
35.75,0.2680011088439621
35.800000000000004,0.24887896924884378
35.85,0.22928755570241152
35.9,0.20954065015104031
35.95,0.18999223270345753
36.0,0.17105521482157063
36.050000000000004,0.1532293426677482
36.1,0.13713953052177633
36.15,0.12356987396602588
36.2,0.1134430299206422
36.25,0.1076549608580103
36.300000000000004,0.10672957850431775
36.35,0.11049112973437505
36.4,0.11807753883667207
36.45,0.12828582677568648
36.5,0.13992134636096978
36.550000000000004,0.15196196407282803
36.6,0.1635779483355622
36.65,0.17409658592685084
36.7,0.1829618988649467
36.75,0.18970791186737873
36.800000000000004,0.19395078870434845
36.85,0.19540024269477807
36.9,0.19388706326507196
36.95,0.18940014870292418
37.0,0.18212471245128964
37.050000000000004,0.1724748180264687
37.1,0.16111638010908186
37.15,0.14897898090661948
37.2,0.13724730589821788
37.25,0.12729923328979428
37.300000000000004,0.12052149473193537
37.35,0.11795349134594067
37.4,0.11988909213325802
37.45,0.12576217820401042
37.5,0.134445824884238
37.550000000000004,0.14468655147598586
37.6,0.1553806151955116
37.65,0.16565706062506322
37.7,0.17485953744353475
37.75,0.18250124378650534
37.800000000000004,0.18822526221072033
37.85,0.19177919466629817
37.9,0.19300440182173784
37.95,0.191837607489864
38.0,0.18832203972869677
38.050000000000004,0.18262535731273125
38.1,0.17506166256395664
38.15,0.16611537589246683
38.2,0.15646219426780697
38.25,0.14697545741689486
38.300000000000004,0.13869079972583745
38.35,0.13268484260112606
38.400000000000006,0.1298376189485559
38.45,0.1305411107463335
38.5,0.13453630327562402
38.550000000000004,0.14101912641859954
38.6,0.14893462834068866
38.650000000000006,0.15726225487884887
38.7,0.1651857565520867
38.75,0.17215748706425416
38.800000000000004,0.1779024559841727
38.85,0.18239491184191498
38.900000000000006,0.1858222209356792
38.95,0.188539685843362
39.0,0.1910151346038504
39.050000000000004,0.19376152726161908
39.1,0.1972595852818368
39.150000000000006,0.2018799865740089
39.2,0.20782164655590488
39.25,0.21508332235650465
39.300000000000004,0.22347658392704386
39.35,0.23267381483115315
39.400000000000006,0.24227428296960205
39.45,0.2518694825700124
39.5,0.26109395563473786
39.550000000000004,0.2696548670984595
39.6,0.277339517609129
39.650000000000006,0.28400418541491607
39.7,0.28955032526545454
39.75,0.29389588228262514
39.800000000000004,0.2969500828879266
39.85,0.29859914950444666
39.900000000000006,0.29870769330609587
39.95,0.29713595529364434
40.0,0.29376774058997623
40.050000000000004,0.288540107907656
40.1,0.2814661577551278
40.150000000000006,0.2726458890444287
40.2,0.2622658161694295
40.25,0.25059252837331325
40.300000000000004,0.23796709707356295
40.35,0.2248059783734225
40.400000000000006,0.21161085816207378
40.45,0.1989850159923687
40.5,0.18764673885417313
40.550000000000004,0.17842015208274598
40.6,0.17217439440406995
40.650000000000006,0.16968873176601917
40.7,0.17146505880709967
40.75,0.1775752736771453
40.800000000000004,0.18764040091775608
40.85,0.20094883562162863
40.900000000000006,0.21662739081301682
40.95,0.23377908326594193
41.0,0.2515600905463774
41.050000000000004,0.2692097690251357
41.1,0.2860552778309901
41.150000000000006,0.3015054927905079
41.2,0.31504224824925214
41.25,0.32621387570267923
41.300000000000004,0.33463425072248365
41.35,0.3399884550561261
41.400000000000006,0.3420434033471882
41.45,0.3406599655032319
41.5,0.33580338990822284
41.550000000000004,0.3275509986081114
41.6,0.31609835075421305
41.650000000000006,0.30176663097294343
41.7,0.28501450608782414
41.75,0.2664572074051125
41.800000000000004,0.24689488052479408
41.85,0.22734876922905578
41.900000000000006,0.20909413342821018
41.95,0.1936532563868745
42.0,0.18267089135160253
42.050000000000004,0.177585421224216
42.1,0.1791485928357343
42.150000000000006,0.18710819992697114
42.2,0.20035030424859834
42.25,0.21736380921046303
42.300000000000004,0.23665147832543865
42.35,0.2569163195758088
42.400000000000006,0.27708059998767487
42.45,0.29623916915100074
42.5,0.3136087163982805
42.550000000000004,0.32849709075870126
42.6,0.3402966965423612
42.650000000000006,0.34849619219799444
42.7,0.3527000726839424
42.75,0.35264513304108946
42.800000000000004,0.3482057516339381
42.85,0.33938522709516644
42.900000000000006,0.3262956941979696
42.95,0.30913297413533375
43.0,0.28815494940295244
43.050000000000004,0.263672320298365
43.1,0.23606101995364712
43.150000000000006,0.20580689424225662
43.2,0.17360262894232217
43.25,0.140556051080028
43.300000000000004,0.10870654692313801
43.35,0.0824035073636245
43.400000000000006,0.07039965303087695
43.45,0.079838236970737
43.5,0.10431168682398868
43.550000000000004,0.13460218346057012
43.6,0.1660775793916634
43.650000000000006,0.19669257964072817
43.7,0.2254537818157708
43.75,0.2518442683078041
43.800000000000004,0.27559543123089547
43.85,0.29657367223281667
43.900000000000006,0.31470866091710303
43.95,0.32994079086005723
44.0,0.34218321773042915
44.050000000000004,0.3513002220426553
44.1,0.3571048702780557
44.150000000000006,0.35937665840667826
44.2,0.35789519337587783
44.25,0.3524811000016702
44.300000000000004,0.34303317172490394
44.35,0.3295531540926885
44.400000000000006,0.31215454342392807
44.45,0.29105821932327725
44.5,0.2665817533024918
44.550000000000004,0.23913073933953818
44.6,0.2092018784405755
44.650000000000006,0.1774138671822208
44.7,0.14460619828729476
44.75,0.11213238683815048
44.800000000000004,0.08278060816862302
44.85,0.06333056886543992
44.900000000000006,0.06464935607531241
44.95,0.08578233076987994
45.0,0.11583996356205112
45.050000000000004,0.14868626499957044
45.1,0.18180913118238307
45.150000000000006,0.21396539977257298
45.2,0.2443664698326918
45.25,0.2724197399038252
45.300000000000004,0.29764565409447363
45.35,0.3196555168702314
45.400000000000006,0.33814969360179875
45.45,0.3529188921129398
45.5,0.3638410487458663
45.550000000000004,0.3708721013216641
45.6,0.374032762109181
45.650000000000006,0.3733952235507467
45.7,0.369073530850347
45.75,0.36121983491425214
45.800000000000004,0.3500265732643792
45.85,0.33573319585904876
45.900000000000006,0.3186355620758222
45.95,0.29909698353813124
46.0,0.2775612440451521
46.050000000000004,0.2545692750253877
46.1,0.23078213267713374
46.150000000000006,0.20701369448278498
46.2,0.1842729237633396
46.25,0.16380330669254148
46.300000000000004,0.14706816801680855
46.35,0.13556476063343373
46.400000000000006,0.13035354087089326
46.45,0.13148322312875707
46.5,0.13786788897675534
46.550000000000004,0.14781461712973384
46.6,0.15967542211755564
46.650000000000006,0.17217702043869187
46.7,0.18445841135798136
46.75,0.19599251468995632
46.800000000000004,0.20649394237164118
46.85,0.21584392441938707
46.900000000000006,0.22403483581800276
46.95,0.23112986027794472
47.0,0.23723325859776462
47.050000000000004,0.24246783064582705
47.1,0.24695717209313228
47.150000000000006,0.2508110894333146
47.2,0.25411320682564614
47.25,0.2569105938951039
47.300000000000004,0.25920624706690126
47.35,0.26095614727116473
47.400000000000006,0.26207276420225883
47.45,0.2624360336819246
47.5,0.2619109180712953
47.550000000000004,0.2603683629786307
47.6,0.2577050265821949
47.650000000000006,0.25385734840006197
47.7,0.24880750297472268
47.75,0.24258155482818172
47.800000000000004,0.23524269311465365
47.85,0.22688369912996967
47.900000000000006,0.21762259113636728
47.95,0.20760365564278307
48.0,0.19700386409921478
48.050000000000004,0.18604278088743736
48.1,0.1749926534198027
48.150000000000006,0.16418519942787643
48.2,0.1540105152464025
48.25,0.14490311730004837
48.300000000000004,0.1373088212231579
48.35,0.13162840837006717
48.400000000000006,0.12814416674513016
48.45,0.12695175951393356
